Geographic code,Year,Race,Sex,Age group,Person-years,Mortality rate,No. of deaths,Rate Lower bound,Rate upper bound,Expected no. of deaths,Sparse content indicator
40127,2000-2004,W,M,All,22969,0,0,0,10.3614,2.37,1
40129,2000-2004,W,M,All,7774,8.9696,1,0,33.2487,0.82,1
40131,2000-2004,W,M,All,157679,5.6798,5,0,11.6856,10.28,1
40133,2000-2004,W,M,All,44223,14.2507,7,3.1712,25.3303,4.28,1
40135,2000-2004,W,M,All,73266,8.3936,6,1.1117,15.6755,5.64,1
40137,2000-2004,W,M,All,94883,7.514,9,2.197,12.8309,9.15,1
40139,2000-2004,W,M,All,50182,0,0,0,9.5002,2.81,1
40141,2000-2004,W,M,All,19212,8.3497,2,0,23.2797,1.98,1
40143,2000-2004,W,M,All,1116245,6.9849,65,5.2477,8.7221,72.59,0
40145,2000-2004,W,M,All,126059,15.9,12,5.5131,26.2869,7.58,0
40147,2000-2004,W,M,All,100858,8.5081,11,2.7998,14.2164,10.39,1
40149,2000-2004,W,M,All,26547,9.0849,3,0,21.0605,2.67,1
40151,2000-2004,W,M,All,20880,26.9752,7,5.8356,48.1147,2.09,1
40153,2000-2004,W,M,All,44142,2.7496,1,0,11.6336,3.44,1
41001,2000-2004,W,M,All,40188,5.4015,3,0,14.0877,4.34,1
41003,2000-2004,W,M,All,180192,5.8792,8,1.2903,10.468,11.18,1
41005,2000-2004,W,M,All,821024,10.6028,70,8.0599,13.1457,52.94,0
41007,2000-2004,W,M,All,85360,15.3081,14,6.7126,23.9037,7.48,0
41009,2000-2004,W,M,All,110050,9.2066,9,2.9373,15.4759,7.31,1
41011,2000-2004,W,M,All,146647,12.7211,26,7.7473,17.6949,16.43,0
41013,2000-2004,W,M,All,49934,6.0882,3,0,15.4748,4.22,1
41015,2000-2004,W,M,All,50729,9.1748,10,2.2793,16.0703,8.01,1
41017,2000-2004,W,M,All,303484,4.8476,14,2.0035,7.6917,22.89,0
41019,2000-2004,W,M,All,241529,8.0285,25,4.769,11.2881,25.01,0
41021,2000-2004,W,M,All,4604,15.9663,1,0,53.4588,0.5,1
41023,2000-2004,W,M,All,18532,4.7956,1,0,18.5453,1.95,1
41025,2000-2004,W,M,All,17698,17.7829,3,0,40.3255,1.48,1
41027,2000-2004,W,M,All,49496,4.351,2,0,14.5054,3.43,1
41029,2000-2004,W,M,All,439337,9.6711,50,6.9396,12.4025,41.18,0
41031,2000-2004,W,M,All,40465,4.5016,2,0,14.1845,3.35,1
41033,2000-2004,W,M,All,183222,12.0799,33,7.8671,16.2926,21.54,0
41035,2000-2004,W,M,All,150847,5.4852,9,1.5272,9.4432,13.14,1
41037,2000-2004,W,M,All,18063,7.2506,2,0,21.4899,1.95,1
41039,2000-2004,W,M,All,761215,9.3187,69,7.0953,11.5421,59.29,0
41041,2000-2004,W,M,All,102096,6.8249,9,2.0953,11.5545,11,1
41043,2000-2004,W,M,All,251204,8.5999,23,4.7989,12.4008,21.1,0
41045,2000-2004,W,M,All,79659,11.8336,8,2.9762,20.691,5.58,1
41047,2000-2004,W,M,All,696063,8.4201,49,6.0501,10.79,46.86,0
41049,2000-2004,W,M,All,28751,5.9872,1,0,21.9941,1.73,1
41051,2000-2004,W,M,All,1418362,8.8839,99,7.1128,10.6549,87.34,0
41053,2000-2004,W,M,All,150585,6.5563,11,2.3626,10.7501,13.13,1
41055,2000-2004,W,M,All,4513,0,0,0,21.5418,0.54,1
41057,2000-2004,W,M,All,60122,6.2676,5,0,13.0453,6.25,1
41059,2000-2004,W,M,All,173710,9.786,14,4.0858,15.4863,11.95,0
41061,2000-2004,W,M,All,57721,8.2068,5,0,16.6849,4.88,1
41063,2000-2004,W,M,All,17653,15.9414,4,0,32.5199,2.05,1
41065,2000-2004,W,M,All,54939,9.0396,6,1.2302,16.8489,5.37,1
41067,2000-2004,W,M,All,1044121,8.6546,56,6.3465,10.9626,52.67,0
41069,2000-2004,W,M,All,3757,0,0,0,22.4167,0.51,1
41071,2000-2004,W,M,All,212187,4.8591,9,1.4883,8.2299,14.12,1
42001,2000-2004,W,M,All,226636,8.0662,17,4.0575,12.075,16.91,0
42003,2000-2004,W,M,All,2552482,10.0397,310,8.9139,11.1656,247.43,0
42005,2000-2004,W,M,All,172508,7.9527,17,3.7354,12.17,16.39,0
42007,2000-2004,W,M,All,401816,8.8103,42,6.0822,11.5384,39.04,0
42009,2000-2004,W,M,All,122272,8.7173,12,3.442,13.9926,10.58,0
42011,2000-2004,W,M,All,876193,6.4252,56,4.684,8.1664,70.78,0
42013,2000-2004,W,M,All,300651,9.8708,32,6.3347,13.407,26.21,0
42015,2000-2004,W,M,All,150834,7.5478,12,2.7552,12.3403,12.9,0
42017,2000-2004,W,M,All,1399059,9.015,106,7.2492,10.7809,95.65,0
42019,2000-2004,W,M,All,426050,8.3328,34,5.4376,11.2279,32.67,0
42021,2000-2004,W,M,All,348974,4.2292,18,2.1379,6.3206,34.72,0
42023,2000-2004,W,M,All,14126,17.4925,3,0,39.7031,1.46,1
42025,2000-2004,W,M,All,143501,10.7116,18,5.5111,15.9121,13.22,0
42027,2000-2004,W,M,All,322487,3.3176,8,0.3638,6.2713,18.6,0
42029,2000-2004,W,M,All,1004442,7.6207,62,5.67,9.5713,65.51,0
42031,2000-2004,W,M,All,97918,8.5655,9,2.7169,14.414,8.09,1
42033,2000-2004,W,M,All,200890,13.3368,29,8.4031,18.2705,17.86,0
42035,2000-2004,W,M,All,89847,9.6066,9,2.7979,16.4153,7.92,1
42037,2000-2004,W,M,All,150478,12.4653,20,6.8537,18.0769,12.6,0
42039,2000-2004,W,M,All,214779,6.7363,15,3.1226,10.35,18.16,0
42041,2000-2004,W,M,All,500813,9.1158,45,6.4113,11.8203,39.64,0
42043,2000-2004,W,M,All,480876,9.7712,48,6.9573,12.5852,38.94,0
42045,2000-2004,W,M,All,1058031,8.3039,95,6.6013,10.0065,93.5,0
42047,2000-2004,W,M,All,84927,8.94,9,1.9801,15.8998,7.66,1
42049,2000-2004,W,M,All,632059,8.3713,52,6.0668,10.6759,49.41,0
42051,2000-2004,W,M,All,337399,6.6869,26,4.0057,9.3682,31.34,0
42053,2000-2004,W,M,All,12747,4.4731,1,0,20.1321,1.43,1
42055,2000-2004,W,M,All,309139,4.9505,16,2.3407,7.5602,27.2,0
42057,2000-2004,W,M,All,35562,7.5099,2,0,20.5288,2.78,1
42059,2000-2004,W,M,All,96391,8.0823,8,1.9778,14.1867,7.8,1
42061,2000-2004,W,M,All,108191,8.5883,8,1.8931,15.2835,8.37,1
42063,2000-2004,W,M,All,210386,7.6714,16,3.7648,11.578,17.14,0
42065,2000-2004,W,M,All,111510,6.8768,9,1.8401,11.9135,10.64,1
42067,2000-2004,W,M,All,56141,6.2858,4,0,14.961,4.48,1
42069,2000-2004,W,M,All,483919,8.1637,48,5.83,10.4974,46.54,0
42071,2000-2004,W,M,All,1102274,9.6441,105,7.782,11.5062,87.71,0
42073,2000-2004,W,M,All,213604,8.4767,23,4.7649,12.1885,21.32,0
42075,2000-2004,W,M,All,287967,7.53,23,4.3346,10.7253,24.85,0
42077,2000-2004,W,M,All,706847,6.5646,50,4.7305,8.3986,60.57,0
42079,2000-2004,W,M,All,733627,8.6214,77,6.6746,10.5681,70.19,0
42081,2000-2004,W,M,All,275363,5.9671,17,2.8866,9.0476,23.58,0
42083,2000-2004,W,M,All,108284,14.8829,18,7.9165,21.8492,9.71,0
42085,2000-2004,W,M,All,273201,7.5223,25,4.4863,10.5584,26.16,0
42087,2000-2004,W,M,All,110701,11.4204,14,5.0858,17.7551,9.62,0
42089,2000-2004,W,M,All,329991,9.0549,25,5.2992,12.8106,22.42,0
42091,2000-2004,W,M,All,1605300,8.1085,137,6.7319,9.4852,136.17,0
42093,2000-2004,W,M,All,41848,12.6474,6,1.8482,23.4465,3.79,1
42095,2000-2004,W,M,All,630980,10.3334,69,7.8775,12.7893,53.15,0
42097,2000-2004,W,M,All,222115,10.8192,29,6.8016,14.8368,20.98,0
42099,2000-2004,W,M,All,108006,5.7324,5,0,12.3579,7.21,1
42101,2000-2004,W,M,All,1741511,10.0563,190,8.6236,11.4891,152.63,0
42103,2000-2004,W,M,All,118840,8.8694,10,2.905,14.8339,9.89,1
42105,2000-2004,W,M,All,44098,3.5828,2,0,12.3235,4,1
42107,2000-2004,W,M,All,354049,6.9946,30,4.4364,9.5527,34.77,0
42109,2000-2004,W,M,All,90777,6.6446,5,0,13.8466,6.83,1
42111,2000-2004,W,M,All,191868,7.0383,16,3.4164,10.6602,18.12,0
42113,2000-2004,W,M,All,15629,0,0,0,11.2125,2,1
42115,2000-2004,W,M,All,103670,9.9109,11,3.906,15.9158,8.74,1
42117,2000-2004,W,M,All,99872,10.536,12,4.3662,16.7058,9.11,0
42119,2000-2004,W,M,All,100765,7.0002,6,0.1987,13.8017,7.38,1
42121,2000-2004,W,M,All,135788,13.0922,20,7.244,18.9404,11.66,0
42123,2000-2004,W,M,All,104995,6.0894,7,0.8555,11.3233,9.42,1
42125,2000-2004,W,M,All,469742,10.6297,59,7.83,13.4295,43.86,0
42127,2000-2004,W,M,All,118006,9.4873,14,4.3843,14.5903,10.98,0
42129,2000-2004,W,M,All,862178,6.9478,73,5.3363,8.5592,83.55,0
42131,2000-2004,W,M,All,68858,9.2543,6,0,18.6967,4.87,1
42133,2000-2004,W,M,All,907472,7.7909,66,5.8811,9.7006,67.52,0
44001,2000-2004,W,M,All,121483,18.7986,24,11.0164,26.5807,10.8,0
44003,2000-2004,W,M,All,393539,10.7764,42,7.4649,14.0879,31.3,0
44005,2000-2004,W,M,All,193910,7.6212,15,3.5915,11.6509,15.93,0
44007,2000-2004,W,M,All,1306309,9.5065,125,7.8259,11.1872,105.46,0
44009,2000-2004,W,M,All,293473,7.2892,19,3.7594,10.819,21.92,0
45001,2000-2004,W,M,All,45011,6.2643,3,0,16.7616,3.56,1
45003,2000-2004,W,M,All,258701,6.4727,15,2.8972,10.0481,19.27,0
45005,2000-2004,W,M,All,8517,18.6498,2,0,49.3136,0.77,1
45007,2000-2004,W,M,All,340408,10.4744,34,6.7477,14.2012,24.37,0
45009,2000-2004,W,M,All,14678,20.0532,3,0,44.571,1.36,1
45011,2000-2004,W,M,All,32430,14.5224,4,0,32.1592,2.36,1
45013,2000-2004,W,M,All,245946,5.3533,17,2.5214,8.1851,23.17,0
45015,2000-2004,W,M,All,259351,10.125,13,3.7022,16.5477,11.59,0
45017,2000-2004,W,M,All,19579,14.982,4,0,33.824,1.66,1
45019,2000-2004,W,M,All,504462,7.7905,32,4.9816,10.5993,33.91,0
45021,2000-2004,W,M,All,103050,14.6666,13,6.2098,23.1234,6.58,0
45023,2000-2004,W,M,All,50536,5.9865,3,0,16.2348,3.8,1
45025,2000-2004,W,M,All,69890,4.7083,3,0,13.2175,4.46,1
45027,2000-2004,W,M,All,38876,5.6288,3,0,15.7579,3.36,1
45029,2000-2004,W,M,All,54744,4.3693,3,0,13.28,3.98,1
45031,2000-2004,W,M,All,94059,9.4839,8,2.3631,16.6047,6.54,1
45033,2000-2004,W,M,All,38358,13.2137,4,0,28.628,2.59,1
45035,2000-2004,W,M,All,180906,8.6582,11,1.9709,15.3455,9.01,1
45037,2000-2004,W,M,All,37146,0,0,0,10.9045,2.31,1
45039,2000-2004,W,M,All,23755,0,0,0,11.0775,2.16,1
45041,2000-2004,W,M,All,181037,8.6481,14,3.9216,13.3745,12.29,0
45043,2000-2004,W,M,All,88697,7.9298,9,2.113,13.7466,8.77,1
45045,2000-2004,W,M,All,763962,7.1547,44,4.9454,9.3641,49.16,0
45047,2000-2004,W,M,All,106939,10.09,11,3.9417,16.2384,8.61,1
45049,2000-2004,W,M,All,24254,10.1975,2,0,27.9306,1.76,1
45051,2000-2004,W,M,All,423720,7.1755,34,4.599,9.7519,35.62,0
45053,2000-2004,W,M,All,26863,4.0549,1,0,19.429,1.46,1
45055,2000-2004,W,M,All,96324,8.3823,6,1.0698,15.6947,6.58,1
45057,2000-2004,W,M,All,111418,8.9429,9,2.0798,15.806,7.24,1
45059,2000-2004,W,M,All,125926,9.3533,10,3.1974,15.5093,8.65,1
45061,2000-2004,W,M,All,19125,5.1418,1,0,20.6539,1.52,1
45063,2000-2004,W,M,All,464512,9.776,30,6.1109,13.4412,26.81,0
45065,2000-2004,W,M,All,12702,12.2711,3,0,31.3882,1.46,1
45067,2000-2004,W,M,All,37055,5.0453,2,0,16.3524,2.78,1
45069,2000-2004,W,M,All,31606,4.725,2,0,17.2828,2.2,1
45071,2000-2004,W,M,All,60515,6.3132,4,0,14.1399,5.07,1
45073,2000-2004,W,M,All,152072,3.1076,5,0,7.4486,12.25,1
45075,2000-2004,W,M,All,81266,8.9278,9,2.261,15.5945,7.72,1
45077,2000-2004,W,M,All,255299,8.764,17,4.336,13.1921,15.67,0
45079,2000-2004,W,M,All,412841,5.8221,17,2.8414,8.8029,26.63,0
45081,2000-2004,W,M,All,34161,6.911,3,0,18.8801,2.7,1
45083,2000-2004,W,M,All,489330,9.7944,43,6.7402,12.8486,33.28,0
45085,2000-2004,W,M,All,133096,11.0116,10,3.3963,18.6268,8.41,1
45087,2000-2004,W,M,All,47022,13.2729,7,1.8829,24.6629,4.21,1
45089,2000-2004,W,M,All,29298,5.6096,2,0,18.5312,2.37,1
45091,2000-2004,W,M,All,335900,8.0978,16,3.6859,12.5097,19.29,0
46003,2000-2004,W,M,All,7287,9.078,1,0,32.8412,0.88,1
46005,2000-2004,W,M,All,39429,3.49,2,0,11.4259,4.18,1
46007,2000-2004,W,M,All,3771,0,0,0,24.9959,0.4,1
46009,2000-2004,W,M,All,18738,4.0177,1,0,16.8662,1.98,1
46011,2000-2004,W,M,All,68526,9.5862,5,0.339,18.8335,4.29,1
46013,2000-2004,W,M,All,80746,2.056,2,0,7.5183,7.38,1
46015,2000-2004,W,M,All,11312,0,0,0,14.657,1.17,1
46017,2000-2004,W,M,All,975,0,0,0,61.292,0.08,1
46019,2000-2004,W,M,All,21978,0,0,0,11.9613,1.79,1
46021,2000-2004,W,M,All,4237,0,0,0,23.1418,0.48,1
46023,2000-2004,W,M,All,15674,7.5113,2,0,21.3005,1.97,1
46025,2000-2004,W,M,All,9793,5.5386,1,0,21.9279,1.29,1
46027,2000-2004,W,M,All,29866,4.2582,1,0,17.7249,1.81,1
46029,2000-2004,W,M,All,62841,3.0242,2,0,10.293,4.76,1
46031,2000-2004,W,M,All,3928,21.2405,1,0,68.2824,0.41,1
46033,2000-2004,W,M,All,18391,11.593,2,0,29.643,1.72,1
46035,2000-2004,W,M,All,44242,6.799,3,0,16.8781,3.65,1
46037,2000-2004,W,M,All,13520,8.2769,2,0,22.9159,1.79,1
46039,2000-2004,W,M,All,10984,6.221,1,0,23.9492,1.24,1
46041,2000-2004,W,M,All,3844,0,0,0,26.7409,0.35,1
46043,2000-2004,W,M,All,8087,0,0,0,16.2682,0.97,1
46045,2000-2004,W,M,All,10472,0,0,0,13.7612,1.33,1
46047,2000-2004,W,M,All,17781,9.0711,3,0,22.5305,2.41,1
46049,2000-2004,W,M,All,6223,20.2443,2,0,52.2269,0.75,1
46051,2000-2004,W,M,All,18896,8.6307,2,0,24.611,2,1
46053,2000-2004,W,M,All,10289,25.5904,5,1.6252,49.5556,1.45,1
46055,2000-2004,W,M,All,4963,23.497,2,0,60.6848,0.58,1
46057,2000-2004,W,M,All,13712,5.9876,1,0,22.4287,1.38,1
46059,2000-2004,W,M,All,8774,14.2976,2,0,36.9952,1.17,1
46061,2000-2004,W,M,All,8524,0,0,0,19.2803,0.68,1
46063,2000-2004,W,M,All,3261,0,0,0,31.1794,0.26,1
46065,2000-2004,W,M,All,35706,11.7002,4,0,24.6851,2.77,1
46067,2000-2004,W,M,All,19037,8.4537,3,0,21.0634,2.55,1
46069,2000-2004,W,M,All,3720,18.8804,1,0,61.7885,0.44,1
46071,2000-2004,W,M,All,3416,0,0,0,27.351,0.35,1
46073,2000-2004,W,M,All,5449,0,0,0,18.2648,0.76,1
46075,2000-2004,W,M,All,2763,0,0,0,28.598,0.31,1
46077,2000-2004,W,M,All,13630,5.0351,1,0,19.2355,1.73,1
46079,2000-2004,W,M,All,27132,6.4201,2,0,18.4974,2.52,1
46081,2000-2004,W,M,All,52190,2.065,1,0,9.5532,4.37,1
46083,2000-2004,W,M,All,68144,16.45,7,3.771,29.1289,3.66,1
46085,2000-2004,W,M,All,6565,10.6952,1,0,37.6397,0.66,1
46087,2000-2004,W,M,All,14471,0,0,0,12.6925,1.57,1
46089,2000-2004,W,M,All,6744,0,0,0,15.4117,1.09,1
46091,2000-2004,W,M,All,10317,6.1501,1,0,23.4893,1.33,1
46093,2000-2004,W,M,All,58476,9.3132,4,0,19.5879,3.55,1
46095,2000-2004,W,M,All,2298,26.999,1,0,86.5181,0.27,1
46097,2000-2004,W,M,All,6867,8.9698,1,0,32.0335,0.95,1
46099,2000-2004,W,M,All,356720,10.8921,29,6.8551,14.9292,21.58,0
46101,2000-2004,W,M,All,13996,7.793,1,0,27.1218,1.21,1
46103,2000-2004,W,M,All,199547,10.6999,18,5.604,15.7957,13.57,0
46105,2000-2004,W,M,All,7759,0,0,0,15.2592,1.11,1
46107,2000-2004,W,M,All,6165,0,0,0,17.206,0.86,1
46109,2000-2004,W,M,All,17158,11.9137,3,0,27.3505,2.1,1
46111,2000-2004,W,M,All,6749,0,0,0,19.5998,0.68,1
46113,2000-2004,W,M,All,2005,0,0,0,55.519,0.1,1
46115,2000-2004,W,M,All,17968,0,0,0,11.4737,1.9,1
46117,2000-2004,W,M,All,6514,0,0,0,25.5498,0.42,1
46119,2000-2004,W,M,All,3796,0,0,0,25.7213,0.38,1
46121,2000-2004,W,M,All,3586,34.1645,1,0,109.3949,0.24,1
46123,2000-2004,W,M,All,13679,4.6852,1,0,18.7421,1.66,1
46125,2000-2004,W,M,All,21399,7.0632,2,0,20.3265,2.35,1
46127,2000-2004,W,M,All,31361,9.3281,3,0,22.7824,2.34,1
46129,2000-2004,W,M,All,12117,0,0,0,12.5075,1.62,1
46135,2000-2004,W,M,All,52237,7.6039,4,0,16.624,4.14,1
46137,2000-2004,W,M,All,1797,0,0,0,40.9341,0.17,1
47001,2000-2004,W,M,All,162018,6.7205,12,2.0993,11.3416,14.06,0
47003,2000-2004,W,M,All,88954,4.1509,3,0,11.2895,5.43,1
47005,2000-2004,W,M,All,39053,10.806,5,0.366,21.246,3.66,1
47007,2000-2004,W,M,All,32054,12.5362,3,0,31.5319,1.87,1
47009,2000-2004,W,M,All,254973,7.7065,18,4.0248,11.3883,18.72,0
47011,2000-2004,W,M,All,206816,8.6248,15,3.992,13.2577,12.69,0
47013,2000-2004,W,M,All,95937,11.2366,8,2.6415,19.8318,6.9,1
47015,2000-2004,W,M,All,31420,2.4696,1,0,14.5371,2.11,1
47017,2000-2004,W,M,All,63017,9.116,6,0.9369,17.2951,5.62,1
47019,2000-2004,W,M,All,138345,5.2742,7,0.1975,10.351,10.29,1
47021,2000-2004,W,M,All,90378,11.0601,5,0,22.4184,4.27,1
47023,2000-2004,W,M,All,34297,7.5721,2,0,20.4604,2.37,1
47025,2000-2004,W,M,All,72272,5.8543,3,0,14.2035,4.86,1
47027,2000-2004,W,M,All,18862,3.4821,1,0,17.7032,1.58,1
47029,2000-2004,W,M,All,80466,10.441,8,2.0779,18.8041,5.66,1
47031,2000-2004,W,M,All,113773,7.8394,9,1.1946,14.4841,8.34,1
47033,2000-2004,W,M,All,30125,8.9482,3,0,21.2855,2.56,1
47035,2000-2004,W,M,All,117251,8.581,15,3.9391,13.223,12.91,0
47037,2000-2004,W,M,All,976738,6.8775,52,4.949,8.8061,60.78,0
47039,2000-2004,W,M,All,27464,7.7056,3,0,20.5399,2.46,1
47041,2000-2004,W,M,All,42969,0,0,0,9.2137,3.05,1
47043,2000-2004,W,M,All,102739,4.7224,4,0,11.3803,6.17,1
47045,2000-2004,W,M,All,77407,7.029,5,0,14.8636,5.44,1
47047,2000-2004,W,M,All,51993,5.3888,2,0,15.6849,3.47,1
47049,2000-2004,W,M,All,41136,3.5899,1,0,14.4361,2.95,1
47051,2000-2004,W,M,All,91725,7.811,7,1.3941,14.2279,7.27,1
47053,2000-2004,W,M,All,91530,13.4221,13,5.8883,20.9559,8.22,0
47055,2000-2004,W,M,All,62769,2.3668,2,0,10.324,4.57,1
47057,2000-2004,W,M,All,52575,7.4392,3,0,18.3846,3.41,1
47059,2000-2004,W,M,All,151275,6.8093,9,2.0279,11.5907,11.17,1
47061,2000-2004,W,M,All,35117,14.163,5,0,28.812,2.53,1
47063,2000-2004,W,M,All,137487,9.8949,12,3.6771,16.1126,8.99,0
47065,2000-2004,W,M,All,579400,9.1283,50,6.5235,11.7332,43.32,0
47067,2000-2004,W,M,All,16379,0,0,0,14.3719,1.25,1
47069,2000-2004,W,M,All,43531,4.3622,2,0,14.4438,3.36,1
47071,2000-2004,W,M,All,60872,10.157,6,0.8753,19.4388,4.97,1
47073,2000-2004,W,M,All,130440,7.3127,7,0.8724,13.753,8.77,1
47075,2000-2004,W,M,All,23287,3.5303,1,0,16.9412,1.77,1
47077,2000-2004,W,M,All,56891,8.229,4,0,17.8857,4,1
47079,2000-2004,W,M,All,68602,8.9617,8,0.749,17.1745,6.3,1
47081,2000-2004,W,M,All,56691,13.8638,5,0.1808,27.5468,3.32,1
47083,2000-2004,W,M,All,19056,17.4849,4,0,38.0346,1.65,1
47085,2000-2004,W,M,All,42740,1.5636,1,0,11.0257,3.29,1
47087,2000-2004,W,M,All,27321,11.4892,2,0,29.0709,2.03,1
47089,2000-2004,W,M,All,109958,5.1875,6,0,12.0952,7.21,1
47091,2000-2004,W,M,All,45557,12.8558,6,2.1,23.6116,3.66,1
47093,2000-2004,W,M,All,848905,6.2693,44,4.3541,8.1846,55.15,0
47095,2000-2004,W,M,All,14268,0,0,0,16.7028,0.99,1
47097,2000-2004,W,M,All,44342,6.5042,2,0,17.5315,2.98,1
47099,2000-2004,W,M,All,95849,8.9202,8,1.4191,16.4212,6.77,1
47101,2000-2004,W,M,All,27535,17.6563,5,0,35.8317,1.86,1
47103,2000-2004,W,M,All,70957,5.4641,4,0,12.8742,5.47,1
47105,2000-2004,W,M,All,97906,7.9447,8,1.8062,14.0833,7.91,1
47107,2000-2004,W,M,All,114280,10.9285,11,3.9677,17.8893,8.26,1
47109,2000-2004,W,M,All,56172,5.0543,3,0,13.3877,4.62,1
47111,2000-2004,W,M,All,51181,6.9761,3,0,18.1632,3.14,1
47113,2000-2004,W,M,All,149955,9.2764,12,3.5581,14.9948,10.75,0
47115,2000-2004,W,M,All,64976,11.2997,6,0.7561,21.8434,4.11,1
47117,2000-2004,W,M,All,61788,11.973,5,0.5347,23.4113,3.91,1
47119,2000-2004,W,M,All,150295,6.2002,8,1.2625,11.1379,9.22,1
47121,2000-2004,W,M,All,27671,15.859,4,0,35.6197,1.67,1
47123,2000-2004,W,M,All,96793,10.047,8,2.0603,18.0336,6.76,1
47125,2000-2004,W,M,All,264785,6.5699,10,1.1761,11.9637,11.4,1
47127,2000-2004,W,M,All,14210,0,0,0,15.9205,1.07,1
47129,2000-2004,W,M,All,51030,11.4124,5,0,23.8969,3.02,1
47131,2000-2004,W,M,All,70494,4.6934,4,0,11.9959,5.53,1
47133,2000-2004,W,M,All,49090,4.2619,2,0,13.8163,3.82,1
47135,2000-2004,W,M,All,18277,5.4324,1,0,21.5574,1.5,1
47137,2000-2004,W,M,All,12200,11.3071,2,0,33.0057,1.1,1
47139,2000-2004,W,M,All,39683,7.3822,3,0,19.6881,2.87,1
47141,2000-2004,W,M,All,153762,11.0657,15,5.2614,16.8701,10.25,0
47143,2000-2004,W,M,All,68448,7.6371,5,0,15.812,4.84,1
47145,2000-2004,W,M,All,122427,8.4261,11,3.0535,13.7986,10.08,1
47147,2000-2004,W,M,All,130055,2.8968,3,0,9.2217,6.97,1
47149,2000-2004,W,M,All,426763,3.5226,10,0,7.4,17.64,0
47151,2000-2004,W,M,All,53040,6.5096,3,0,17.4306,3.04,1
47153,2000-2004,W,M,All,28969,3.3403,1,0,17.0497,1.85,1
47155,2000-2004,W,M,All,179115,6.5092,10,2.0588,10.9596,12.07,1
47157,2000-2004,W,M,All,1060143,7.12,62,5.2954,8.9445,68.64,0
47159,2000-2004,W,M,All,43066,4.462,2,0,15.1079,2.89,1
47161,2000-2004,W,M,All,30384,0,0,0,10.5955,2.34,1
47163,2000-2004,W,M,All,357622,5.2673,19,2.7862,7.7483,29.29,0
47165,2000-2004,W,M,All,310722,8.877,19,4.4211,13.3328,17.41,0
47167,2000-2004,W,M,All,105480,4.1745,3,0,11.8563,5.43,1
47169,2000-2004,W,M,All,16297,5.7929,1,0,23.7546,1.16,1
47171,2000-2004,W,M,All,42784,3.0709,1,0,11.9768,3.79,1
47173,2000-2004,W,M,All,45594,2.4842,1,0,14.0969,2.49,1
47175,2000-2004,W,M,All,13600,40.513,6,5.3069,75.7191,1.04,1
47177,2000-2004,W,M,All,92276,4.2066,4,0,11.1936,6.33,1
47179,2000-2004,W,M,All,250740,6.8024,16,3.0305,10.5742,18.15,0
47181,2000-2004,W,M,All,40827,7.0477,3,0,18.4074,3,1
47183,2000-2004,W,M,All,76287,8.5516,6,1.1869,15.9163,5.78,1
47185,2000-2004,W,M,All,56322,12.3755,6,0.9357,23.8154,4.3,1
47187,2000-2004,W,M,All,315232,15.6566,20,8.0466,23.2667,14.06,0
47189,2000-2004,W,M,All,213763,10.9183,17,4.4692,17.3675,11.08,0
48001,2000-2004,W,M,All,118096,6.1056,6,0,12.3576,7.02,1
48003,2000-2004,W,M,All,30362,3.1805,1,0,16.0337,1.96,1
48005,2000-2004,W,M,All,167392,6.9161,10,2.255,11.5772,11.3,1
48007,2000-2004,W,M,All,54575,6.6688,5,0,13.3723,6.06,1
48009,2000-2004,W,M,All,22482,12.6997,2,0,32.4816,1.6,1
48011,2000-2004,W,M,All,5104,0,0,0,21.0868,0.57,1
48013,2000-2004,W,M,All,98097,5.3436,3,0,12.9155,5.78,1
48015,2000-2004,W,M,All,54621,5.2782,3,0,13.5472,4.34,1
48017,2000-2004,W,M,All,15691,0,0,0,14.1937,1.25,1
48019,2000-2004,W,M,All,46109,1.9135,1,0,10.2785,4.11,1
48021,2000-2004,W,M,All,145766,8.4615,7,1.281,15.6419,7.53,1
48023,2000-2004,W,M,All,8889,14.9703,2,0,38.5017,1.11,1
48025,2000-2004,W,M,All,81252,3.5326,2,0,11.7658,4.26,1
48027,2000-2004,W,M,All,447502,5.9422,18,3.0106,8.8738,24.3,0
48029,2000-2004,W,M,All,3134895,5.9862,130,4.9329,7.0395,172.34,0
48031,2000-2004,W,M,All,21294,8.2595,2,0,23.1086,1.85,1
48033,2000-2004,W,M,All,1715,0,0,0,43.389,0.15,1
48035,2000-2004,W,M,All,41871,5.1027,3,0,13.3686,4.55,1
48037,2000-2004,W,M,All,168938,4.7743,8,0.8519,8.6967,12.4,1
48039,2000-2004,W,M,All,571077,9.2892,30,5.7873,12.7912,27,0
48041,2000-2004,W,M,All,327976,7.2101,10,2.4195,12.0007,11.87,1
48043,2000-2004,W,M,All,21790,6.5712,1,0,22.7689,1.71,1
48045,2000-2004,W,M,All,4090,0,0,0,24.7057,0.42,1
48047,2000-2004,W,M,All,18396,7.0813,1,0,24.7261,1.43,1
48049,2000-2004,W,M,All,88000,7.5441,7,0.6162,14.472,7.45,1
48051,2000-2004,W,M,All,34743,6.6003,3,0,17.9601,2.88,1
48053,2000-2004,W,M,All,88103,7.4989,8,1.6023,13.3954,8.83,1
48055,2000-2004,W,M,All,77605,4.6872,3,0,12.4339,4.81,1
48057,2000-2004,W,M,All,47932,11.5974,4,0,24.172,3.51,1
